date,nikkei,dow,usdjpy
1995-02-24,17472.94,4011.74,97.1
1995-02-25,17472.94,4011.74,97.1
1995-02-26,17472.94,4011.74,97.1
1995-02-27,16808.7,3988.57,96.75
1995-02-28,17053.43,4011.05,96.6
1995-03-01,16618.71,3994.8,96.75
1995-03-02,16963.18,3979.93,95.81
1995-03-03,17039.62,3989.61,94.4
1995-03-04,17039.62,3989.61,94.4
1995-03-05,17039.62,3989.61,94.4
1995-03-06,17040.72,3997.56,92.6
1995-03-07,16955.28,3962.63,90.85
1995-03-08,16621.31,3979.23,91.27
1995-03-09,16763.08,3983.39,90.57
1995-03-10,16358.38,4035.61,91.23
1995-03-11,16358.38,4035.61,91.23
1995-03-12,16358.38,4035.61,91.23
1995-03-13,16477.64,4025.23,90.5
1995-03-14,16245.82,4048.75,90.97
1995-03-15,16666.83,4038.37,89.4
1995-03-16,16355.68,4069.15,90.3
1995-03-17,16251.23,4073.65,89.19
1995-03-18,16251.23,4073.65,89.19
1995-03-19,16251.23,4073.65,89.19
1995-03-20,16129.96,4083.68,89.42
1995-03-21,16129.96,4072.61,89.38
1995-03-22,15904.85,4082.99,88.92
1995-03-23,15813.41,4087.83,88.31
1995-03-24,15749.77,4138.67,89.1
1995-03-25,15749.77,4138.67,89.1
1995-03-26,15749.77,4138.67,89.1
1995-03-27,16096.25,4157.34,89.07
1995-03-28,16681.73,4151.81,89.22
1995-03-29,16460.73,4160.8,88.31
1995-03-30,16512.22,4172.56,89.53
1995-03-31,16139.95,4157.69,86.85
1995-04-01,16139.95,4157.69,86.85
1995-04-02,16139.95,4157.69,86.85
1995-04-03,15381.29,4168.41,86.25
1995-04-04,15630.53,4201.61,86.36
1995-04-05,15882.49,4200.57,86.25
1995-04-06,15815.87,4205.41,85.47
1995-04-07,15719.5,4192.62,84.32
1995-04-08,15719.5,4192.62,84.32
1995-04-09,15719.5,4192.62,84.32
1995-04-10,16163.09,4198.15,83.1
1995-04-11,16268.88,4187.08,83.8
1995-04-12,16344.92,4197.81,84
1995-04-13,16438.79,4208.18,83.59
1995-04-14,16047.89,4208.18,83.35
1995-04-15,16047.89,4208.18,83.35
1995-04-16,16047.89,4208.18,83.35
1995-04-17,16304.15,4195.38,82.1
1995-04-18,16225.11,4179.13,81.4
1995-04-19,16376.08,4207.49,81.12
1995-04-20,16643.06,4230.66,82.95
1995-04-21,16968.24,4270.09,82.92
1995-04-22,16968.24,4270.09,82.92
1995-04-23,16968.24,4270.09,82.92
1995-04-24,16804.05,4303.98,83.26
1995-04-25,16910.54,4300.17,81.95
1995-04-26,16826.49,4299.83,83.98
1995-04-27,16883.99,4314.7,83.58
1995-04-28,16806.75,4321.27,84.04
1995-04-29,16806.75,4321.27,84.04
1995-04-30,16806.75,4321.27,84.04
1995-05-01,16811.46,4316.08,83.53
1995-05-02,17088.66,4328.88,83.69
1995-05-03,17088.66,4373.15,83.45
1995-05-04,17088.66,4359.66,83.62
1995-05-05,17088.66,4343.4,84.03
1995-05-06,17088.66,4343.4,84.03
1995-05-07,17088.66,4343.4,84.03
1995-05-08,17103.69,4383.87,83
1995-05-09,16958.22,4390.78,82.95
1995-05-10,16826.49,4404.62,83.87
1995-05-11,16461.73,4411.19,85.8
1995-05-12,16420.76,4430.56,87
1995-05-13,16420.76,4430.56,87
1995-05-14,16420.76,4430.56,87
1995-05-15,16609.7,4437.47,86.86
1995-05-16,16388.9,4435.05,86.2
1995-05-17,16471.35,4422.6,86.73
1995-05-18,16312.56,4340.64,87.43
1995-05-19,16140.85,4341.33,86.77
1995-05-20,16140.85,4341.33,86.77
1995-05-21,16140.85,4341.33,86.77
1995-05-22,15789.12,4395.63,87.47
1995-05-23,15916.15,4436.44,87.38
1995-05-24,15970.75,4438.16,87.15
1995-05-25,15579.44,4412.23,85.05
1995-05-26,15694.25,4369,82.85
1995-05-27,15694.25,4369,82.85
1995-05-28,15694.25,4369,82.85
1995-05-29,15574.03,4369,82.85
1995-05-30,15762.97,4378.68,83
1995-05-31,15436.79,4465.14,84.65
1995-06-01,15594.57,4472.75,84.95
1995-06-02,15849.13,4444.39,84.9
1995-06-03,15849.13,4444.39,84.9
1995-06-04,15849.13,4444.39,84.9
1995-06-05,15897.32,4476.55,84.63
1995-06-06,15660.99,4485.2,85.1
1995-06-07,15679.62,4462.03,84.24
1995-06-08,15442.3,4458.57,84.9
1995-06-09,15044.18,4423.99,84.4
1995-06-10,15044.18,4423.99,84.4
1995-06-11,15044.18,4423.99,84.4
1995-06-12,14813.46,4446.46,83.92
1995-06-13,14599.68,4484.51,84.33
1995-06-14,14660.49,4491.08,84.4
1995-06-15,14867.26,4496.27,84.82
1995-06-16,14703.17,4510.79,84.66
1995-06-17,14703.17,4510.79,84.66
1995-06-18,14703.17,4510.79,84.66
1995-06-19,14700.06,4553.68,84.95
1995-06-20,14665.7,4550.56,84.65
1995-06-21,14951.21,4547.1,84.38
1995-06-22,14926.37,4589.64,84.65
1995-06-23,15265.18,4585.84,84.5
1995-06-24,15265.18,4585.84,84.5
1995-06-25,15265.18,4585.84,84.5
1995-06-26,15145.36,4551.25,84.34
1995-06-27,14759.05,4542.61,84.08
1995-06-28,14618.07,4556.79,85.7
1995-06-29,14507.17,4550.56,84.7
1995-06-30,14517.4,4556.1,84.78
1995-07-01,14517.4,4556.1,84.78
1995-07-02,14517.4,4556.1,84.78
1995-07-03,14485.41,4585.15,84.8
1995-07-04,14755.74,4585.15,84.8
1995-07-05,14830.44,4615.23,84.94
1995-07-06,15256.89,4664,85.18
1995-07-07,16213.08,4702.73,86.77
1995-07-08,16213.08,4702.73,86.77
1995-07-09,16213.08,4702.73,86.77
1995-07-10,16242.66,4702.39,87.09
1995-07-11,16588.19,4680.6,87.45
1995-07-12,16605.74,4727.29,87.51
1995-07-13,16505.67,4727.48,87.4
1995-07-14,16517.7,4708.82,87.89
1995-07-15,16517.7,4708.82,87.89
1995-07-16,16517.7,4708.82,87.89
1995-07-17,16842.47,4736.29,88.65
1995-07-18,16574.35,4686.28,88.35
1995-07-19,16422.44,4628.87,87.75
1995-07-20,16453.42,4641.55,87.76
1995-07-21,16589.09,4641.55,88.55
1995-07-22,16589.09,4641.55,88.55
1995-07-23,16589.09,4641.55,88.55
1995-07-24,16591.5,4668.67,87.55
1995-07-25,16148.4,4714.45,87.88
1995-07-26,16387.25,4707.06,87.95
1995-07-27,16625.19,4732.77,87.95
1995-07-28,16649.45,4715.51,88.18
1995-07-29,16649.45,4715.51,88.18
1995-07-30,16649.45,4715.51,88.18
1995-07-31,16677.53,4708.47,88.34
1995-08-01,16358.57,4700.37,88.43
1995-08-02,16720.75,4690.15,90.82
1995-08-03,16893.71,4701.42,90.45
1995-08-04,16741.2,4683.46,91.25
1995-08-05,16741.2,4683.46,91.25
1995-08-06,16741.2,4683.46,91.25
1995-08-07,16615.46,4693.32,91.3
1995-08-08,16838.97,4693.32,91.77
1995-08-09,16789.33,4671.49,91.57
1995-08-10,16728.97,4643.66,92.83
1995-08-11,16792.34,4618.3,93.77
1995-08-12,16792.34,4618.3,93.77
1995-08-13,16792.34,4618.3,93.77
1995-08-14,16916.57,4659.86,93.61
1995-08-15,17452.72,4640.84,96.68
1995-08-16,18158.73,4639.08,97.8
1995-08-17,18149.7,4630.63,97.85
1995-08-18,18032.49,4617.6,96.95
1995-08-19,18032.49,4617.6,96.95
1995-08-20,18032.49,4617.6,96.95
1995-08-21,17871.05,4614.78,96.55
1995-08-22,17877.77,4620.42,96.73
1995-08-23,17731.98,4584.85,96.5
1995-08-24,17921.99,4580.62,96.55
1995-08-25,17770.68,4601.4,96.64
1995-08-26,17770.68,4601.4,96.64
1995-08-27,17770.68,4601.4,96.64
1995-08-28,17847.29,4594,96.6
1995-08-29,18135.16,4608.44,97.63
1995-08-30,17983.86,4604.6,98.95
1995-08-31,18117.22,4610.56,97.75
1995-09-01,18120.73,4647.54,97.49
1995-09-02,18120.73,4647.54,97.49
1995-09-03,18120.73,4647.54,97.49
1995-09-04,17748.52,4647.54,97.49
1995-09-05,17794.04,4670.08,97.77
1995-09-06,17620.38,4683.81,98.79
1995-09-07,17621.18,4669.72,98.58
1995-09-08,18279.55,4700.72,99.75
1995-09-09,18279.55,4700.72,99.75
1995-09-10,18279.55,4700.72,99.75
1995-09-11,18486.11,4704.94,99.78
1995-09-12,18472.17,4747.21,100.87
1995-09-13,18614.26,4765.52,102.5
1995-09-14,18758.55,4801.8,102.55
1995-09-15,18758.55,4797.57,103.52
1995-09-16,18758.55,4797.57,103.52
1995-09-17,18758.55,4797.57,103.52
1995-09-18,18319.16,4780.41,103.55
1995-09-19,18474.38,4767.04,104.2
1995-09-20,18198.64,4792.69,103.25
1995-09-21,18034.79,4767.4,100.1
1995-09-22,17713.93,4764.15,98.5
1995-09-23,17713.93,4764.15,98.5
1995-09-24,17713.93,4764.15,98.5
1995-09-25,17566.43,4769.93,99.88
1995-09-26,17921.98,4765.6,100.83
1995-09-27,18262.43,4762.35,100.17
1995-09-28,18022.86,4787.64,99.73
1995-09-29,17913.06,4789.08,99.1
1995-09-30,17913.06,4789.08,99.1
1995-10-01,17913.06,4789.08,99.1
1995-10-02,17739.84,4761.26,100.72
1995-10-03,18142.99,4749.7,101.65
1995-10-04,18145.08,4740.67,100.73
1995-10-05,18220.41,4762.71,100.25
1995-10-06,18506.28,4769.21,100.85
1995-10-07,18506.28,4769.21,100.85
1995-10-08,18506.28,4769.21,100.85
1995-10-09,18176.27,4726.22,100.85
1995-10-10,18176.27,4720.8,100.64
1995-10-11,17891.19,4735.25,100.9
1995-10-12,17971.4,4764.88,100.28
1995-10-13,17880.83,4793.78,100.8
1995-10-14,17880.83,4793.78,100.8
1995-10-15,17880.83,4793.78,100.8
1995-10-16,18016.44,4784.38,100.45
1995-10-17,17916.6,4795.95,100.33
1995-10-18,17895.97,4777.52,100.62
1995-10-19,17955.36,4802.45,100.59
1995-10-20,18157.33,4794.86,100.25
1995-10-21,18157.33,4794.86,100.25
1995-10-22,18157.33,4794.86,100.25
1995-10-23,18156.24,4755.48,99.7
1995-10-24,18014.25,4783.66,100.17
1995-10-25,17970.81,4753.68,101.27
1995-10-26,17726.68,4703.82,101.8
1995-10-27,17337.19,4741.75,101.71
1995-10-28,17337.19,4741.75,101.71
1995-10-29,17337.19,4741.75,101.71
1995-10-30,17509.17,4756.57,101.65
1995-10-31,17654.64,4755.48,102.26
1995-11-01,17474.49,4766.68,103.07
1995-11-02,18028.8,4808.59,103.59
1995-11-03,18028.8,4825.57,103.88
1995-11-04,18028.8,4825.57,103.88
1995-11-05,18028.8,4825.57,103.88
1995-11-06,18036.97,4814.01,103.2
1995-11-07,18021.22,4797.03,103.18
1995-11-08,17863.29,4852.67,102.5
1995-11-09,17821.04,4864.23,100.75
1995-11-10,17843.56,4870.37,100.95
1995-11-11,17843.56,4870.37,100.95
1995-11-12,17843.56,4870.37,100.95
1995-11-13,17789.46,4872.9,101.7
1995-11-14,17802.51,4871.81,101.68
1995-11-15,17682.74,4922.75,100.9
1995-11-16,17939.52,4969.36,102.15
1995-11-17,18151.16,4989.95,102.03
1995-11-18,18151.16,4989.95,102.03
1995-11-19,18151.16,4989.95,102.03
1995-11-20,18383.82,4983.09,101.35
1995-11-21,18384.32,5023.55,101.63
1995-11-22,18239.84,5041.61,100.5
1995-11-23,18239.84,5041.61,100.5
1995-11-24,18215.23,5048.84,101.5
1995-11-25,18215.23,5048.84,101.5
1995-11-26,18215.23,5048.84,101.5
1995-11-27,18543.14,5070.88,101.8
1995-11-28,18688.42,5078.1,101.12
1995-11-29,18533.98,5105.56,101.46
1995-11-30,18744.42,5074.49,101.8
1995-12-01,18833.1,5087.13,101.2
1995-12-02,18833.1,5087.13,101.2
1995-12-03,18833.1,5087.13,101.2
1995-12-04,18897.37,5139.52,101.05
1995-12-05,18879.53,5177.45,101.42
1995-12-06,19067.86,5199.13,101.37
1995-12-07,19412.32,5159.39,101.4
1995-12-08,19286.97,5156.86,100.95
1995-12-09,19286.97,5156.86,100.95
1995-12-10,19286.97,5156.86,100.95
1995-12-11,19226.78,5184.32,101.07
1995-12-12,19312.77,5174.92,101.85
1995-12-13,19283.48,5216.47,101.75
1995-12-14,19499.3,5182.15,101.5
1995-12-15,19346.55,5176.73,102.14
1995-12-16,19346.55,5176.73,102.14
1995-12-17,19346.55,5176.73,102.14
1995-12-18,19311.08,5075.21,101.7
1995-12-19,19140.49,5109.89,101.85
1995-12-20,19448.59,5059.32,102
1995-12-21,19653.25,5096.53,101.81
1995-12-22,19744.42,5097.97,102.6
1995-12-23,19744.42,5097.97,102.6
1995-12-24,19744.42,5097.97,102.6
1995-12-25,19775.41,5097.97,102.6
1995-12-26,19904.72,5110.26,102.38
1995-12-27,20011.76,5105.92,102.8
1995-12-28,19873.13,5095.8,102.87
1995-12-29,19868.15,5117.12,103.28
1995-12-30,19868.15,5117.12,103.28
1995-12-31,19868.15,5117.12,103.28
1996-01-01,19868.15,5117.12,103.28
1996-01-02,19868.15,5177.45,103.92
1996-01-03,19868.15,5194.07,104.35
1996-01-04,20618,5173.84,106.41
1996-01-05,20669.03,5181.43,105.13
1996-01-06,20669.03,5181.43,105.13
1996-01-07,20669.03,5181.43,105.13
1996-01-08,20563.58,5197.7,105.8
1996-01-09,20652.08,5130.13,104.9
1996-01-10,20612.32,5032.94,105.28
1996-01-11,20377.92,5065.1,104.8
1996-01-12,20287.42,5061.12,105.07
1996-01-13,20287.42,5061.12,105.07
1996-01-14,20287.42,5061.12,105.07
1996-01-15,20287.42,5043.78,105.07
1996-01-16,20567.07,5088.22,105.88
1996-01-17,20570.26,5066.9,105.38
1996-01-18,20370.04,5124.35,105.44
1996-01-19,20365.76,5184.68,105.4
1996-01-20,20365.76,5184.68,105.4
1996-01-21,20365.76,5184.68,105.4
1996-01-22,20196.53,5219.36,105.76
1996-01-23,20080.92,5192.27,105.8
1996-01-24,20312.74,5242.84,106.92
1996-01-25,20414.69,5216.83,106.9
1996-01-26,20663.84,5271.75,106.6
1996-01-27,20663.84,5271.75,106.6
1996-01-28,20663.84,5271.75,106.6
1996-01-29,20589.2,5304.98,106.8
1996-01-30,20722.44,5381.21,107.29
1996-01-31,20812.74,5395.3,106.95
1996-02-01,20935.12,5405.06,107.08
1996-02-02,20904.03,5373.99,106.7
1996-02-03,20904.03,5373.99,106.7
1996-02-04,20904.03,5373.99,106.7
1996-02-05,20653.38,5407.59,105.02
1996-02-06,20751.15,5459.61,105.54
1996-02-07,20943.49,5492.12,106.2
1996-02-08,21118.3,5539.45,106.9
1996-02-09,20934.82,5541.62,107.1
1996-02-10,20934.82,5541.62,107.1
1996-02-11,20934.82,5541.62,107.1
1996-02-12,20934.82,5600.15,106.67
1996-02-13,20784.23,5601.23,106.93
1996-02-14,20943.59,5579.55,106.77
1996-02-15,20886.19,5551.37,106.18
1996-02-16,20802.77,5503.32,105.35
1996-02-17,20802.77,5503.32,105.35
1996-02-18,20802.77,5503.32,105.35
1996-02-19,20721.25,5503.32,105.35
1996-02-20,20655.67,5458.53,106.1
1996-02-21,20372.23,5515.97,105.25
1996-02-22,20340.94,5608.46,104.95
1996-02-23,20300.38,5630.49,104.73
1996-02-24,20300.38,5630.49,104.73
1996-02-25,20300.38,5630.49,104.73
1996-02-26,20480.27,5565.1,104.33
1996-02-27,20000.4,5549.21,104.37
1996-02-28,19919.97,5506.21,104.47
1996-02-29,20125.37,5485.62,105.12
1996-03-01,20168.63,5536.56,105.7
1996-03-02,20168.63,5536.56,105.7
1996-03-03,20168.63,5536.56,105.7
1996-03-04,20063.88,5600.15,105.05
1996-03-05,20183.87,5642.42,105.1
1996-03-06,20241.18,5629.77,105.37
1996-03-07,19957.15,5641.69,105.25
1996-03-08,20155.87,5470.45,105.94
1996-03-09,20155.87,5470.45,105.94
1996-03-10,20155.87,5470.45,105.94
1996-03-11,19796.29,5581,105.35
1996-03-12,19950.27,5583.89,105.54
1996-03-13,19734.7,5568.72,105.29
1996-03-14,19923.66,5586.06,105.48
1996-03-15,20190.85,5584.97,105.87
1996-03-16,20190.85,5584.97,105.87
1996-03-17,20190.85,5584.97,105.87
1996-03-18,20285.13,5683.6,106.02
1996-03-19,20442.6,5669.51,106.26
1996-03-20,20442.6,5655.42,106.44
1996-03-21,20727.53,5626.88,106.72
1996-03-22,20700.92,5636.64,106.8
1996-03-23,20700.92,5636.64,106.8
1996-03-24,20700.92,5636.64,106.8
1996-03-25,20915.44,5643.86,106.19
1996-03-26,21014.77,5670.6,106.39
1996-03-27,21329.98,5626.88,106.64
1996-03-28,21295.82,5630.85,106.34
1996-03-29,21406.85,5587.14,107
1996-03-30,21406.85,5587.14,107
1996-03-31,21406.85,5587.14,107
1996-04-01,21560.39,5637.72,107.53
1996-04-02,21600.08,5671.68,107.48
1996-04-03,21464.73,5689.74,106.94
1996-04-04,21471.16,5682.88,107.09
1996-04-05,21695.84,5682.88,107.67
1996-04-06,21695.84,5682.88,107.67
1996-04-07,21695.84,5682.88,107.67
1996-04-08,21424.24,5594.37,107.42
1996-04-09,21744.17,5560.41,108.18
1996-04-10,21791.7,5485.98,108.56
1996-04-11,21694.43,5487.07,108.52
1996-04-12,21660.47,5532.59,108.67
1996-04-13,21660.47,5532.59,108.67
1996-04-14,21660.47,5532.59,108.67
1996-04-15,21883.04,5592.92,108.36
1996-04-16,21868.17,5620.02,108.28
1996-04-17,21816.22,5549.93,108.27
1996-04-18,21812.5,5551.74,107.1
1996-04-19,21883.84,5535.48,107.1
1996-04-20,21883.84,5535.48,107.1
1996-04-21,21883.84,5535.48,107.1
1996-04-22,22123.89,5564.74,106.7
1996-04-23,22119.88,5588.59,106.59
1996-04-24,22282.05,5553.9,106.77
1996-04-25,22230.1,5566.91,106.47
1996-04-26,22235.03,5567.99,105.54
1996-04-27,22235.03,5567.99,105.54
1996-04-28,22235.03,5567.99,105.54
1996-04-29,22235.03,5573.41,104.52
1996-04-30,22041.3,5569.08,104.63
1996-05-01,21815.01,5575.22,105.08
1996-05-02,21662.38,5498.27,104.49
1996-05-03,21662.38,5478.03,104.83
1996-05-04,21662.38,5478.03,104.83
1996-05-05,21662.38,5478.03,104.83
1996-05-06,21662.38,5464.31,104.93
1996-05-07,21495.28,5420.95,104.97
1996-05-08,21728.6,5474.06,105.15
1996-05-09,21411.88,5475.14,104.8
1996-05-10,21420.12,5518.14,105.5
1996-05-11,21420.12,5518.14,105.5
1996-05-12,21420.12,5518.14,105.5
1996-05-13,21171.82,5582.6,104.96
1996-05-14,21301.05,5624.71,105.8
1996-05-15,22055.97,5625.44,106.85
1996-05-16,22147.21,5635.05,106.67
1996-05-17,21916.6,5687.5,106.53
1996-05-18,21916.6,5687.5,106.53
1996-05-19,21916.6,5687.5,106.53
1996-05-20,21979,5748.82,107.14
1996-05-21,22091.74,5736.26,107
1996-05-22,21958,5778,107.04
1996-05-23,21724.08,5762.12,106.78
1996-05-24,21798.43,5762.86,107.9
1996-05-25,21798.43,5762.86,107.9
1996-05-26,21798.43,5762.86,107.9
1996-05-27,21699.76,5762.86,107.9
1996-05-28,21944.53,5709.67,108.7
1996-05-29,22021.5,5673.83,108.77
1996-05-30,21886.35,5693.41,107.65
1996-05-31,21956.19,5643.18,107.99
1996-06-01,21956.19,5643.18,107.99
1996-06-02,21956.19,5643.18,107.99
1996-06-03,21588.52,5624.71,108.37
1996-06-04,21858.12,5665.71,109.2
1996-06-05,21881.43,5697.48,108.84
1996-06-06,21804.46,5667.19,109.26
1996-06-07,21751.81,5697.11,109.23
1996-06-08,21751.81,5697.11,109.23
1996-06-09,21751.81,5697.11,109.23
1996-06-10,21719.15,5687.87,109.07
1996-06-11,21817.62,5668.66,109.5
1996-06-12,22104.8,5668.29,109.47
1996-06-13,22082.4,5657.95,108.85
1996-06-14,22289.39,5649.45,108.87
1996-06-15,22289.39,5649.45,108.87
1996-06-16,22289.39,5649.45,108.87
1996-06-17,22245.38,5652.78,108.85
1996-06-18,22332.4,5628.03,108.04
1996-06-19,22367.36,5648.35,108.05
1996-06-20,22437.3,5659.43,108.1
1996-06-21,22530.65,5705.23,109.1
1996-06-22,22530.65,5705.23,109.1
1996-06-23,22530.65,5705.23,109.1
1996-06-24,22603.2,5717.79,108.94
1996-06-25,22597.17,5719.27,109.03
1996-06-26,22666.8,5682.7,109.5
1996-06-27,22501.61,5677.53,109.45
1996-06-28,22530.75,5654.63,109.48
1996-06-29,22530.75,5654.63,109.48
1996-06-30,22530.75,5654.63,109.48
1996-07-01,22455.49,5729.98,109.56
1996-07-02,22347.97,5720.38,110.1
1996-07-03,22379.02,5703.02,110.31
1996-07-04,22292.91,5703.02,110.31
1996-07-05,22232.42,5588.14,110.95
1996-07-06,22232.42,5588.14,110.95
1996-07-07,22232.42,5588.14,110.95
1996-07-08,21924.94,5550.83,110.94
1996-07-09,21919.82,5581.86,110.28
1996-07-10,21778.94,5603.65,110.18
1996-07-11,21892.58,5520.54,110.18
1996-07-12,21656.45,5510.56,110.69
1996-07-13,21656.45,5510.56,110.69
1996-07-14,21656.45,5510.56,110.69
1996-07-15,21753.42,5349.51,110.45
1996-07-16,21406.35,5358.76,109.15
1996-07-17,21412.88,5376.88,108.62
1996-07-18,21566.42,5464.18,107.93
1996-07-19,21476.29,5426.82,108.22
1996-07-20,21476.29,5426.82,108.22
1996-07-21,21476.29,5426.82,108.22
1996-07-22,21005.63,5390.94,107.5
1996-07-23,21163.69,5346.55,108.09
1996-07-24,20631.03,5354.69,108.29
1996-07-25,20883.84,5422.01,108.38
1996-07-26,21124.9,5473.06,108.33
1996-07-27,21124.9,5473.06,108.33
1996-07-28,21124.9,5473.06,108.33
1996-07-29,20967.54,5434.59,109.2
1996-07-30,20880.33,5481.93,108.08
1996-07-31,20692.83,5528.91,106.77
1996-08-01,20984.83,5594.75,106.75
1996-08-02,20940.41,5679.83,107.05
1996-08-03,20940.41,5679.83,107.05
1996-08-04,20940.41,5679.83,107.05
1996-08-05,21077.47,5674.28,106.64
1996-08-06,20744.88,5696.11,106.92
1996-08-07,20477.59,5718.67,107.95
1996-08-08,20731.31,5713.49,108.14
1996-08-09,20551.05,5681.31,108.12
1996-08-10,20551.05,5681.31,108.12
1996-08-11,20551.05,5681.31,108.12
1996-08-12,20666.6,5704.98,107.72
1996-08-13,20864.95,5647.28,107.59
1996-08-14,20981.11,5666.9,107.94
1996-08-15,20968.25,5665.78,108.01
1996-08-16,20834,5689.45,107.96
1996-08-17,20834,5689.45,107.96
1996-08-18,20834,5689.45,107.96
1996-08-19,21106.41,5699.44,107.87
1996-08-20,21127.01,5721.26,108.3
1996-08-21,21275.02,5689.82,108.34
1996-08-22,21363.24,5733.47,108.23
1996-08-23,21228.8,5722.74,108.4
1996-08-24,21228.8,5722.74,108.4
1996-08-25,21228.8,5722.74,108.4
1996-08-26,20883.74,5693.89,107.7
1996-08-27,20910.27,5711.27,107.78
1996-08-28,20709.81,5712.38,108.44
1996-08-29,20553.16,5647.65,108.5
1996-08-30,20166.9,5616.21,108.7
1996-08-31,20166.9,5616.21,108.7
1996-09-01,20166.9,5616.21,108.7
1996-09-02,20107.11,5616.21,108.7
1996-09-03,20198.15,5648.39,109.28
1996-09-04,20201.87,5656.9,108.85
1996-09-05,20379.82,5606.96,109.09
1996-09-06,20152.53,5659.86,109.37
1996-09-07,20152.53,5659.86,109.37
1996-09-08,20152.53,5659.86,109.37
1996-09-09,20202.27,5733.84,109.19
1996-09-10,20559.59,5727.18,109.84
1996-09-11,20571.04,5754.92,110.25
1996-09-12,20443.93,5771.94,110.3
1996-09-13,20842.64,5838.52,110.44
1996-09-14,20842.64,5838.52,110.44
1996-09-15,20842.64,5838.52,110.44
1996-09-16,20842.64,5889.2,110.15
1996-09-17,21310.59,5888.83,110.39
1996-09-18,21156.75,5877.36,109.21
1996-09-19,21322.85,5867.74,109.38
1996-09-20,21112.24,5888.46,109.87
1996-09-21,21112.24,5888.46,109.87
1996-09-22,21112.24,5888.46,109.87
1996-09-23,21112.24,5894.74,109.86
1996-09-24,21171.99,5874.03,109.82
1996-09-25,21350.67,5877.36,110.38
1996-09-26,21461.37,5868.85,110.45
1996-09-27,21547.02,5872.92,110.85
1996-09-28,21547.02,5872.92,110.85
1996-09-29,21547.02,5872.92,110.85
1996-09-30,21556.4,5882.17,111.65
1996-10-01,21462.97,5904.9,111.37
1996-10-02,21498.6,5933.97,111.66
1996-10-03,21331.5,5932.85,111.48
1996-10-04,21148.03,5992.86,111.63
1996-10-05,21148.03,5992.86,111.63
1996-10-06,21148.03,5992.86,111.63
1996-10-07,21161.01,5979.81,111.27
1996-10-08,21038.53,5966.77,111.31
1996-10-09,20870.83,5930.62,111.47
1996-10-10,20870.83,5921.67,111.28
1996-10-11,20968.16,5969.38,111.66
1996-10-12,20968.16,5969.38,111.66
1996-10-13,20968.16,5969.38,111.66
1996-10-14,21029.25,6010,111.66
1996-10-15,21429.93,6004.78,112.28
1996-10-16,21397.19,6020.81,112.14
1996-10-17,21423.74,6059.2,112.22
1996-10-18,21612.3,6094.23,112.54
1996-10-19,21612.3,6094.23,112.54
1996-10-20,21612.3,6094.23,112.54
1996-10-21,21302.95,6090.87,112.76
1996-10-22,21123.68,6061.8,112.86
1996-10-23,21082.15,6036.46,112.97
1996-10-24,21003.49,5992.48,112.85
1996-10-25,20739.97,6007.02,113.33
1996-10-26,20739.97,6007.02,113.33
1996-10-27,20739.97,6007.02,113.33
1996-10-28,20885.41,5972.73,114.12
1996-10-29,20958.08,6007.02,114.11
1996-10-30,20681.67,5993.23,113.97
1996-10-31,20466.86,6029.38,113.79
